"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)"
"span300_13_20min","np",156.17,156.913,0.743,1200.837,"68.479",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",156.913,156.995,0.081,1200.837,"39.758",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",156.995,157.764,0.77,1200.837,"68.529",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",157.764,157.961,0.197,1200.837,"32.893",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",157.961,158.34,0.379,1200.837,"32.604",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",158.34,158.415,0.076,1200.837,"27.723",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",158.415,158.695,0.279,1200.837,"77.165",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",158.695,158.745,0.05,1200.837,"52.891",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",158.745,159.569,0.824,1200.837,"75.624",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",159.569,159.711,0.142,1200.837,"40.325",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",159.711,160.159,0.448,1200.837,"66.895",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",160.159,160.229,0.07,1200.837,"39.968",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",160.229,161.659,1.43,1200.837,"64.668",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",161.659,161.732,0.073,1200.837,"36.448",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",161.732,162.73,0.998,1200.837,"63.276",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",162.73,163.377,0.648,1200.837,"44.900",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",163.377,163.971,0.593,1200.837,"60.488",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",163.971,164.376,0.405,1200.837,"38.798",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",164.376,164.548,0.173,1200.837,"28.393",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",164.548,165.202,0.654,1200.837,"56.647",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",165.202,165.389,0.187,1200.837,"31.124",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",165.389,166.564,1.175,1200.837,"62.065",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",166.564,167.303,0.739,1200.837,"29.764",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",167.303,168.85,1.547,1200.837,"59.131",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",168.85,169.112,0.262,1200.837,"30.510",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",169.112,169.366,0.253,1200.837,"63.220",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",169.366,170.12,0.754,1200.837,"32.497",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",170.12,170.592,0.473,1200.837,"63.579",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",170.592,172.199,1.607,1200.837,"30.722",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",172.199,173.709,1.51,1200.837,"56.353",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",173.709,177.008,3.299,1200.837,"36.994",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",177.008,178.227,1.219,1200.837,"35.213",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",178.227,179.176,0.949,1200.837,"69.823",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",179.176,179.892,0.716,1200.837,"37.481",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","cl",179.892,180.029,0.137,1200.837,"34.291",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",180.029,180.593,0.564,1200.837,"28.401",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",180.593,181.221,0.628,1200.837,"67.592",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",181.221,181.562,0.341,1200.837,"33.352",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",181.562,185.562,4,1200.837,"66.711",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",185.562,186.561,0.999,1200.837,"34.745",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","cl",186.561,186.748,0.187,1200.837,"37.287",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",186.748,187.382,0.634,1200.837,"32.781",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",187.382,187.804,0.422,1200.837,"31.764",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",187.804,190.273,2.47,1200.837,"68.667",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",190.273,190.771,0.498,1200.837,"39.009",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",190.771,191.124,0.353,1200.837,"34.657",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",191.124,191.648,0.524,1200.837,"39.221",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",191.648,192.399,0.751,1200.837,"64.868",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",192.399,193.645,1.246,1200.837,"47.581",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",193.645,195.855,2.211,1200.837,"68.192",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",195.855,196.275,0.419,1200.837,"33.947",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",196.275,196.787,0.512,1200.837,"29.685",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",196.787,197.326,0.539,1200.837,"65.235",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",197.326,197.375,0.049,1200.837,"36.259",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",197.375,197.853,0.478,1200.837,"62.152",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",197.853,197.897,0.044,1200.837,"30.430",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",197.897,198.864,0.967,1200.837,"53.873",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",198.864,198.936,0.072,1200.837,"29.016",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",198.936,199.229,0.293,1200.837,"31.592",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",199.229,199.29,0.061,1200.837,"29.471",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",199.29,199.909,0.619,1200.837,"66.749",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",199.909,199.998,0.089,1200.837,"36.226",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",199.998,200.904,0.905,1200.837,"68.029",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",200.904,201.098,0.195,1200.837,"31.568",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",201.098,202.433,1.334,1200.837,"60.931",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",202.433,203.961,1.528,1200.837,"31.615",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",203.961,205.299,1.338,1200.837,"33.588",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",205.299,205.465,0.166,1200.837,"31.661",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",205.465,206.864,1.4,1200.837,"70.705",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",206.864,207.212,0.347,1200.837,"39.481",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",207.212,207.374,0.162,1200.837,"30.024",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",207.374,208.992,1.618,1200.837,"73.509",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",208.992,209.061,0.069,1200.837,"28.035",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",209.061,209.728,0.667,1200.837,"66.826",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",209.728,209.817,0.089,1200.837,"34.119",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",209.817,211.188,1.371,1200.837,"71.680",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",211.188,211.4,0.211,1200.837,"32.792",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",211.4,212.157,0.757,1200.837,"66.285",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",212.157,212.253,0.097,1200.837,"31.088",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",212.253,212.491,0.238,1200.837,"33.822",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",212.491,212.577,0.087,1200.837,"31.438",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",212.577,213.401,0.824,1200.837,"67.938",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",213.401,213.973,0.572,1200.837,"36.788",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",213.973,214.505,0.532,1200.837,"56.575",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",214.505,216.392,1.887,1200.837,"33.190",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",216.392,216.997,0.604,1200.837,"34.690",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","cl",216.997,217.016,0.02,1200.837,"48.236",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",217.016,217.136,0.12,1200.837,"33.943",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",217.136,218.566,1.43,1200.837,"69.023",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",218.566,219.151,0.585,1200.837,"37.232",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",219.151,219.322,0.171,1200.837,"38.043",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",219.322,219.559,0.238,1200.837,"32.402",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",219.559,219.723,0.164,1200.837,"64.233",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",219.723,223.15,3.426,1200.837,"61.733",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",223.15,223.494,0.345,1200.837,"35.747",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",223.494,223.62,0.126,1200.837,"31.509",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",223.62,224.366,0.746,1200.837,"35.919",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",224.366,226.498,2.132,1200.837,"67.567",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",226.498,226.678,0.179,1200.837,"30.915",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",226.678,227.337,0.659,1200.837,"34.943",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",227.337,227.469,0.132,1200.837,"36.288",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",227.469,229.055,1.586,1200.837,"56.703",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",229.055,229.511,0.456,1200.837,"35.363",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",229.511,230.58,1.069,1200.837,"34.530",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",230.58,230.705,0.125,1200.837,"32.725",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",230.705,231.579,0.873,1200.837,"67.507",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",231.579,232.142,0.564,1200.837,"32.672",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",232.142,233.65,1.508,1200.837,"71.743",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",233.65,233.747,0.097,1200.837,"39.605",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",233.747,234.55,0.802,1200.837,"69.749",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",234.55,234.88,0.33,1200.837,"40.438",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",234.88,235.549,0.669,1200.837,"32.388",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",235.549,237.526,1.977,1200.837,"65.316",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",237.526,238.403,0.877,1200.837,"30.804",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",238.403,239.585,1.182,1200.837,"32.404",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",239.585,241.931,2.347,1200.837,"69.513",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",241.931,242.26,0.329,1200.837,"32.702",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",242.26,243.467,1.207,1200.837,"59.060",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",243.467,243.611,0.143,1200.837,"34.199",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",243.611,244.853,1.243,1200.837,"60.579",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",244.853,245.451,0.597,1200.837,"34.555",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",245.451,245.515,0.064,1200.837,"30.510",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",245.515,245.96,0.445,1200.837,"70.622",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",245.96,246.332,0.372,1200.837,"33.683",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",246.332,246.981,0.649,1200.837,"34.776",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",246.981,249.687,2.706,1200.837,"70.782",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",249.687,249.819,0.131,1200.837,"38.409",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",249.819,251.618,1.799,1200.837,"67.666",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",251.618,251.845,0.228,1200.837,"30.628",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",251.845,252.458,0.613,1200.837,"30.741",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",252.458,254.657,2.199,1200.837,"66.767",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",254.657,254.785,0.128,1200.837,"27.445",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",254.785,256.349,1.564,1200.837,"63.731",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",256.349,256.56,0.211,1200.837,"30.507",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",256.56,257.173,0.613,1200.837,"61.286",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",257.173,257.716,0.543,1200.837,"34.537",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",257.716,259.195,1.479,1200.837,"63.459",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",259.195,259.624,0.43,1200.837,"32.104",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",259.624,259.963,0.338,1200.837,"64.268",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",259.963,260.054,0.091,1200.837,"35.260",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",260.054,260.656,0.602,1200.837,"62.274",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",260.656,260.791,0.135,1200.837,"31.562",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","other",260.791,261.041,0.25,1200.837,"42.054",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",261.041,262.161,1.12,1200.837,"61.525",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",262.161,262.499,0.339,1200.837,"52.938",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",262.499,263.16,0.66,1200.837,"60.477",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",263.16,263.313,0.153,1200.837,"32.982",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",263.313,263.951,0.639,1200.837,"57.458",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",263.951,264.063,0.112,1200.837,"42.105",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",264.063,264.866,0.803,1200.837,"63.722",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",264.866,265.003,0.137,1200.837,"33.810",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",265.003,265.793,0.79,1200.837,"63.584",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",265.793,265.867,0.074,1200.837,"38.971",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",265.867,266.484,0.617,1200.837,"32.025",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",266.484,266.567,0.083,1200.837,"28.703",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",266.567,267.656,1.089,1200.837,"60.051",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",267.656,268.085,0.429,1200.837,"34.992",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",268.085,268.142,0.057,1200.837,"31.266",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",268.142,268.785,0.643,1200.837,"60.380",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",268.785,269.131,0.346,1200.837,"50.146",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",269.131,269.218,0.087,1200.837,"35.246",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",269.218,269.3,0.082,1200.837,"34.090",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","uh",269.3,269.702,0.402,1200.837,"56.236",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",269.702,270.159,0.457,1200.837,"47.556",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",270.159,270.417,0.259,1200.837,"38.405",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",270.417,271.408,0.99,1200.837,"58.197",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",271.408,271.578,0.17,1200.837,"31.570",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",271.578,271.981,0.403,1200.837,"31.339",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",271.981,272.164,0.183,1200.837,"30.837",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",272.164,272.476,0.312,1200.837,"62.751",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",272.476,272.609,0.133,1200.837,"50.111",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",272.609,272.687,0.078,1200.837,"32.522",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",272.687,275.219,2.532,1200.837,"60.953",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",275.219,275.356,0.137,1200.837,"31.532",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",275.356,275.631,0.275,1200.837,"31.259",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",275.631,275.719,0.089,1200.837,"28.409",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",275.719,276.845,1.126,1200.837,"56.306",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",276.845,277.332,0.486,1200.837,"32.672",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",277.332,278.471,1.139,1200.837,"63.686",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",278.471,279.059,0.588,1200.837,"31.098",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",279.059,279.563,0.504,1200.837,"56.263",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",279.563,279.97,0.407,1200.837,"28.559",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",279.97,281.414,1.443,1200.837,"63.330",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",281.414,281.485,0.071,1200.837,"33.927",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",281.485,282.577,1.092,1200.837,"61.682",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",282.577,282.84,0.263,1200.837,"33.340",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",282.84,283.548,0.708,1200.837,"58.098",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",283.548,283.694,0.146,1200.837,"35.460",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",283.694,284.483,0.789,1200.837,"67.350",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",284.483,284.816,0.332,1200.837,"30.831",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",284.816,285.497,0.682,1200.837,"32.539",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",285.497,287.528,2.031,1200.837,"70.587",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",287.528,287.696,0.168,1200.837,"43.865",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",287.696,288.241,0.546,1200.837,"67.891",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",288.241,288.614,0.373,1200.837,"34.426",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",288.614,290.673,2.058,1200.837,"61.125",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",290.673,291.393,0.72,1200.837,"33.894",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",291.393,291.613,0.22,1200.837,"29.198",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",291.613,292.832,1.22,1200.837,"66.751",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",292.832,293.054,0.222,1200.837,"33.844",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",293.054,295.001,1.946,1200.837,"64.177",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","ex",295.001,295.175,0.174,1200.837,"41.166",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",295.175,295.783,0.608,1200.837,"29.074",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",295.783,296.728,0.945,1200.837,"54.982",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",296.728,296.899,0.171,1200.837,"29.042",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",296.899,298.608,1.709,1200.837,"63.819",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",298.608,298.759,0.151,1200.837,"34.110",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","in",298.759,299.434,0.676,1200.837,"31.165",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",299.434,299.533,0.098,1200.837,"31.679",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",299.533,301.066,1.533,1200.837,"63.013",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","sil",301.066,301.189,0.124,1200.837,"29.728",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
"span300_13_20min","np",301.189,302.687,1.498,1200.837,"60.782",3155,467,1200.84,764.08,2.63,4.13,0.242,352,57.996
